complex_id,pdb_id,protein_chain,ligand_resname,ligand_smiles,target_name,species,uniprot_id,label_type,label_value,label_unit,activity_type,n_measurements,molecule_chembl_ids,template_structure_id,template_quality_score,template_resolution,template_ligand_resname,data_source,pdb_path
hkpocket_4yhj_P_4_0,4yhj,A,AN2,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yhj_P_4_0,,,AN2,HKPocket AGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in AGC group/The pdb files of all pockets in AGC group/AGC/4yhj/4yhj_P_4_0_res.pdb
hkpocket_4yhj_P_4_1,4yhj,A,AN2,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yhj_P_4_1,,,AN2,HKPocket AGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in AGC group/The pdb files of all pockets in AGC group/AGC/4yhj/4yhj_P_4_1_res.pdb
hkpocket_4yhj_P_5,4yhj,A,AN2,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yhj_P_5,,,AN2,HKPocket AGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in AGC group/The pdb files of all pockets in AGC group/AGC/4yhj/4yhj_P_5_res.pdb
hkpocket_4yhj_P_6,4yhj,A,AN2,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yhj_P_6,,,AN2,HKPocket AGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in AGC group/The pdb files of all pockets in AGC group/AGC/4yhj/4yhj_P_6_res.pdb
hkpocket_4yhj_P_7,4yhj,A,AN2,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yhj_P_7,,,AN2,HKPocket AGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in AGC group/The pdb files of all pockets in AGC group/AGC/4yhj/4yhj_P_7_res.pdb
hkpocket_4yhj_P_8,4yhj,A,AN2,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yhj_P_8,,,AN2,HKPocket AGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in AGC group/The pdb files of all pockets in AGC group/AGC/4yhj/4yhj_P_8_res.pdb
hkpocket_4yhj_P_9,4yhj,A,AN2,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yhj_P_9,,,AN2,HKPocket AGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in AGC group/The pdb files of all pockets in AGC group/AGC/4yhj/4yhj_P_9_res.pdb
hkpocket_4yjr_P_0,4yjr,A,4DJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yjr_P_0,,,4DJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4yjr/4yjr_P_0_res.pdb
hkpocket_4yjr_P_0_0,4yjr,A,4DJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yjr_P_0_0,,,4DJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4yjr/4yjr_P_0_0_res.pdb
hkpocket_4yjr_P_0_1,4yjr,A,4DJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yjr_P_0_1,,,4DJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4yjr/4yjr_P_0_1_res.pdb
hkpocket_4yjr_P_0_2,4yjr,A,4DJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yjr_P_0_2,,,4DJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4yjr/4yjr_P_0_2_res.pdb
hkpocket_4yjr_P_1,4yjr,A,4DJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yjr_P_1,,,4DJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4yjr/4yjr_P_1_res.pdb
hkpocket_4yjr_P_10,4yjr,A,4DJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yjr_P_10,,,4DJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4yjr/4yjr_P_10_res.pdb
hkpocket_4yjr_P_1_0,4yjr,A,4DJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yjr_P_1_0,,,4DJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4yjr/4yjr_P_1_0_res.pdb
hkpocket_4yjr_P_1_1,4yjr,A,4DJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yjr_P_1_1,,,4DJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4yjr/4yjr_P_1_1_res.pdb
hkpocket_4yjr_P_2,4yjr,A,4DJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yjr_P_2,,,4DJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4yjr/4yjr_P_2_res.pdb
hkpocket_4yjr_P_2_0,4yjr,A,4DJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yjr_P_2_0,,,4DJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4yjr/4yjr_P_2_0_res.pdb
hkpocket_4yjr_P_2_1,4yjr,A,4DJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yjr_P_2_1,,,4DJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4yjr/4yjr_P_2_1_res.pdb
hkpocket_4yjr_P_3,4yjr,A,4DJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yjr_P_3,,,4DJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4yjr/4yjr_P_3_res.pdb
hkpocket_4yjr_P_3_0,4yjr,A,4DJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yjr_P_3_0,,,4DJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4yjr/4yjr_P_3_0_res.pdb
hkpocket_4yjr_P_3_1,4yjr,A,4DJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yjr_P_3_1,,,4DJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4yjr/4yjr_P_3_1_res.pdb
hkpocket_4yjr_P_4,4yjr,A,4DJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yjr_P_4,,,4DJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4yjr/4yjr_P_4_res.pdb
hkpocket_4yjr_P_4_0,4yjr,A,4DJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yjr_P_4_0,,,4DJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4yjr/4yjr_P_4_0_res.pdb
hkpocket_4yjr_P_4_1,4yjr,A,4DJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yjr_P_4_1,,,4DJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4yjr/4yjr_P_4_1_res.pdb
hkpocket_4yjr_P_5,4yjr,A,4DJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yjr_P_5,,,4DJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4yjr/4yjr_P_5_res.pdb
hkpocket_4yjr_P_5_0,4yjr,A,4DJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yjr_P_5_0,,,4DJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4yjr/4yjr_P_5_0_res.pdb
hkpocket_4yjr_P_5_1,4yjr,A,4DJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yjr_P_5_1,,,4DJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4yjr/4yjr_P_5_1_res.pdb
hkpocket_4yjr_P_6,4yjr,A,4DJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yjr_P_6,,,4DJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4yjr/4yjr_P_6_res.pdb
hkpocket_4yjr_P_7,4yjr,A,4DJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yjr_P_7,,,4DJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4yjr/4yjr_P_7_res.pdb
hkpocket_4yjr_P_8,4yjr,A,4DJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yjr_P_8,,,4DJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4yjr/4yjr_P_8_res.pdb
hkpocket_4yjr_P_8_0,4yjr,A,4DJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yjr_P_8_0,,,4DJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4yjr/4yjr_P_8_0_res.pdb
hkpocket_4yjr_P_8_1,4yjr,A,4DJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yjr_P_8_1,,,4DJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4yjr/4yjr_P_8_1_res.pdb
hkpocket_4yjr_P_9,4yjr,A,4DJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yjr_P_9,,,4DJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4yjr/4yjr_P_9_res.pdb
hkpocket_4ylk_P_0,4ylk,A,4E2,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ylk_P_0,,,4E2,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/4ylk/4ylk_P_0_res.pdb
hkpocket_4ylk_P_1,4ylk,A,4E2,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ylk_P_1,,,4E2,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/4ylk/4ylk_P_1_res.pdb
hkpocket_4ylk_P_10,4ylk,A,4E2,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ylk_P_10,,,4E2,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/4ylk/4ylk_P_10_res.pdb
hkpocket_4ylk_P_11,4ylk,A,4E2,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ylk_P_11,,,4E2,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/4ylk/4ylk_P_11_res.pdb
hkpocket_4ylk_P_2,4ylk,A,4E2,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ylk_P_2,,,4E2,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/4ylk/4ylk_P_2_res.pdb
hkpocket_4ylk_P_2_0,4ylk,A,4E2,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ylk_P_2_0,,,4E2,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/4ylk/4ylk_P_2_0_res.pdb
hkpocket_4ylk_P_2_1,4ylk,A,4E2,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ylk_P_2_1,,,4E2,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/4ylk/4ylk_P_2_1_res.pdb
hkpocket_4ylk_P_3,4ylk,A,4E2,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ylk_P_3,,,4E2,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/4ylk/4ylk_P_3_res.pdb
hkpocket_4ylk_P_3_0,4ylk,A,4E2,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ylk_P_3_0,,,4E2,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/4ylk/4ylk_P_3_0_res.pdb
hkpocket_4ylk_P_3_1,4ylk,A,4E2,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ylk_P_3_1,,,4E2,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/4ylk/4ylk_P_3_1_res.pdb
hkpocket_4ylk_P_4,4ylk,A,4E2,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ylk_P_4,,,4E2,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/4ylk/4ylk_P_4_res.pdb
hkpocket_4ylk_P_4_0,4ylk,A,4E2,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ylk_P_4_0,,,4E2,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/4ylk/4ylk_P_4_0_res.pdb
hkpocket_4ylk_P_4_1,4ylk,A,4E2,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ylk_P_4_1,,,4E2,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/4ylk/4ylk_P_4_1_res.pdb
hkpocket_4ylk_P_5,4ylk,A,4E2,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ylk_P_5,,,4E2,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/4ylk/4ylk_P_5_res.pdb
hkpocket_4ylk_P_6,4ylk,A,4E2,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ylk_P_6,,,4E2,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/4ylk/4ylk_P_6_res.pdb
hkpocket_4ylk_P_6_0,4ylk,A,4E2,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ylk_P_6_0,,,4E2,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/4ylk/4ylk_P_6_0_res.pdb
hkpocket_4ylk_P_6_1,4ylk,A,4E2,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ylk_P_6_1,,,4E2,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/4ylk/4ylk_P_6_1_res.pdb
hkpocket_4ylk_P_7,4ylk,A,4E2,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ylk_P_7,,,4E2,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/4ylk/4ylk_P_7_res.pdb
hkpocket_4ylk_P_8,4ylk,A,4E2,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ylk_P_8,,,4E2,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/4ylk/4ylk_P_8_res.pdb
hkpocket_4ylk_P_8_0,4ylk,A,4E2,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ylk_P_8_0,,,4E2,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/4ylk/4ylk_P_8_0_res.pdb
hkpocket_4ylk_P_8_1,4ylk,A,4E2,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ylk_P_8_1,,,4E2,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/4ylk/4ylk_P_8_1_res.pdb
hkpocket_4ylk_P_9,4ylk,A,4E2,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ylk_P_9,,,4E2,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/4ylk/4ylk_P_9_res.pdb
hkpocket_4ymj_P_0,4ymj,A,4EJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ymj_P_0,,,4EJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4ymj/4ymj_P_0_res.pdb
hkpocket_4ymj_P_0_0,4ymj,A,4EJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ymj_P_0_0,,,4EJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4ymj/4ymj_P_0_0_res.pdb
hkpocket_4ymj_P_0_1,4ymj,A,4EJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ymj_P_0_1,,,4EJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4ymj/4ymj_P_0_1_res.pdb
hkpocket_4ymj_P_0_2,4ymj,A,4EJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ymj_P_0_2,,,4EJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4ymj/4ymj_P_0_2_res.pdb
hkpocket_4ymj_P_1,4ymj,A,4EJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ymj_P_1,,,4EJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4ymj/4ymj_P_1_res.pdb
hkpocket_4ymj_P_1_0,4ymj,A,4EJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ymj_P_1_0,,,4EJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4ymj/4ymj_P_1_0_res.pdb
hkpocket_4ymj_P_1_1,4ymj,A,4EJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ymj_P_1_1,,,4EJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4ymj/4ymj_P_1_1_res.pdb
hkpocket_4ymj_P_2,4ymj,A,4EJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ymj_P_2,,,4EJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4ymj/4ymj_P_2_res.pdb
hkpocket_4ymj_P_3,4ymj,A,4EJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ymj_P_3,,,4EJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4ymj/4ymj_P_3_res.pdb
hkpocket_4ymj_P_3_0,4ymj,A,4EJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ymj_P_3_0,,,4EJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4ymj/4ymj_P_3_0_res.pdb
hkpocket_4ymj_P_3_1,4ymj,A,4EJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ymj_P_3_1,,,4EJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4ymj/4ymj_P_3_1_res.pdb
hkpocket_4ymj_P_4,4ymj,A,4EJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ymj_P_4,,,4EJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4ymj/4ymj_P_4_res.pdb
hkpocket_4ymj_P_4_0,4ymj,A,4EJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ymj_P_4_0,,,4EJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4ymj/4ymj_P_4_0_res.pdb
hkpocket_4ymj_P_4_1,4ymj,A,4EJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ymj_P_4_1,,,4EJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4ymj/4ymj_P_4_1_res.pdb
hkpocket_4ymj_P_5,4ymj,A,4EJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ymj_P_5,,,4EJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4ymj/4ymj_P_5_res.pdb
hkpocket_4ymj_P_6,4ymj,A,4EJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ymj_P_6,,,4EJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4ymj/4ymj_P_6_res.pdb
hkpocket_4ymj_P_7,4ymj,A,4EJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ymj_P_7,,,4EJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4ymj/4ymj_P_7_res.pdb
hkpocket_4ymj_P_8,4ymj,A,4EJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ymj_P_8,,,4EJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4ymj/4ymj_P_8_res.pdb
hkpocket_4ymj_P_8_0,4ymj,A,4EJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ymj_P_8_0,,,4EJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4ymj/4ymj_P_8_0_res.pdb
hkpocket_4ymj_P_8_1,4ymj,A,4EJ,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4ymj_P_8_1,,,4EJ,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/4ymj/4ymj_P_8_1_res.pdb
hkpocket_4yno_P_0,4yno,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yno_P_0,,,,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/4yno/4yno_P_0_res.pdb
hkpocket_4yno_P_1,4yno,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yno_P_1,,,,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/4yno/4yno_P_1_res.pdb
hkpocket_4yno_P_10,4yno,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yno_P_10,,,,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/4yno/4yno_P_10_res.pdb
hkpocket_4yno_P_11,4yno,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yno_P_11,,,,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/4yno/4yno_P_11_res.pdb
hkpocket_4yno_P_12,4yno,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yno_P_12,,,,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/4yno/4yno_P_12_res.pdb
hkpocket_4yno_P_12_0,4yno,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,4yno_P_12_0,,,,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/4yno/4yno_P_12_0_res.pdb
